Date,High,Low,Open,Close,Volume,Adj Close
2018-01-02,45.95000076293945,44.84000015258789,45.95000076293945,45.54999923706055,2077000,45.54999923706055
2018-01-03,45.400001525878906,44.93000030517578,45.31999969482422,45.209999084472656,2440300,45.209999084472656
2018-01-04,45.849998474121094,45.31999969482422,45.36000061035156,45.68000030517578,3054200,45.68000030517578
2018-01-05,46.06999969482422,45.4900016784668,45.75,45.95000076293945,1761500,45.95000076293945
2018-01-08,46.7599983215332,45.959999084472656,45.9900016784668,46.68000030517578,2257000,46.68000030517578
2018-01-09,46.88999938964844,46.349998474121094,46.720001220703125,46.79999923706055,1685900,46.79999923706055
2018-01-10,46.9900016784668,46.61000061035156,46.83000183105469,46.970001220703125,1918400,46.970001220703125
2018-01-11,47.57500076293945,46.849998474121094,46.95000076293945,47.459999084472656,2447500,47.459999084472656
2018-01-12,47.959999084472656,47.34000015258789,47.41999816894531,47.849998474121094,2642900,47.849998474121094
2018-01-16,48.5,47.57099914550781,48.0,47.9900016784668,4037300,47.9900016784668
2018-01-17,48.099998474121094,47.61000061035156,48.0099983215332,47.869998931884766,3232600,47.869998931884766
2018-01-18,47.91999816894531,47.34000015258789,47.75,47.650001525878906,3780300,47.650001525878906
2018-01-19,48.93000030517578,47.86000061035156,47.86000061035156,48.869998931884766,3113500,48.869998931884766
2018-01-22,48.93000030517578,47.91999816894531,48.77000045776367,48.369998931884766,2093400,48.369998931884766
2018-01-23,48.63999938964844,48.060001373291016,48.209999084472656,48.5099983215332,1463600,48.5099983215332
2018-01-24,49.099998474121094,48.41999816894531,48.5,48.68000030517578,1604300,48.68000030517578
2018-01-25,49.189998626708984,48.45000076293945,48.90999984741211,48.45000076293945,1775200,48.45000076293945
2018-01-26,48.68000030517578,48.029998779296875,48.540000915527344,48.2400016784668,2843100,48.2400016784668
2018-01-29,48.2400016784668,47.439998626708984,48.02000045776367,47.54999923706055,2316800,47.54999923706055
2018-01-30,47.9900016784668,47.40999984741211,47.540000915527344,47.779998779296875,1906200,47.779998779296875
2018-01-31,48.060001373291016,47.59000015258789,47.81999969482422,47.72999954223633,2539900,47.72999954223633
2018-02-01,47.93000030517578,47.25,47.650001525878906,47.599998474121094,1317900,47.599998474121094
2018-02-02,47.83000183105469,46.994998931884766,47.27000045776367,47.02000045776367,2108100,47.02000045776367
2018-02-05,46.91999816894531,45.13999938964844,46.70000076293945,45.150001525878906,4887000,45.150001525878906
2018-02-06,45.81999969482422,44.27000045776367,44.7400016784668,45.790000915527344,4076400,45.790000915527344
2018-02-07,46.14500045776367,45.13999938964844,45.540000915527344,45.16999816894531,1657600,45.16999816894531
2018-02-08,45.25,43.720001220703125,45.220001220703125,43.72999954223633,2521000,43.72999954223633
2018-02-09,44.65999984741211,43.06999969482422,44.20000076293945,44.310001373291016,2434500,44.310001373291016
2018-02-12,45.3849983215332,44.345001220703125,44.5099983215332,45.209999084472656,2525400,45.209999084472656
2018-02-13,45.380001068115234,44.59000015258789,44.959999084472656,45.29999923706055,1161600,45.29999923706055
2018-02-14,46.15999984741211,44.7599983215332,45.0,46.099998474121094,1589700,46.099998474121094
2018-02-15,46.54999923706055,45.84000015258789,46.400001525878906,46.540000915527344,931900,46.540000915527344
2018-02-16,47.04999923706055,46.3849983215332,46.41999816894531,46.77000045776367,1374500,46.77000045776367
2018-02-20,46.959999084472656,46.470001220703125,46.68000030517578,46.599998474121094,1579000,46.599998474121094
2018-02-21,47.27000045776367,46.439998626708984,46.70000076293945,46.45000076293945,1779300,46.45000076293945
2018-02-22,47.25,46.52000045776367,46.56999969482422,46.81999969482422,1764000,46.81999969482422
2018-02-23,47.43000030517578,46.775001525878906,47.0099983215332,47.43000030517578,999800,47.43000030517578
2018-02-26,47.63999938964844,47.0,47.54999923706055,47.599998474121094,959000,47.599998474121094
2018-02-27,47.70000076293945,46.9900016784668,47.56999969482422,47.0099983215332,1078800,47.0099983215332
2018-02-28,47.63999938964844,47.040000915527344,47.20000076293945,47.04999923706055,2086000,47.04999923706055
2018-03-01,47.18000030517578,45.849998474121094,47.0099983215332,46.060001373291016,3071300,46.060001373291016
2018-03-02,46.40999984741211,45.779998779296875,45.869998931884766,46.15999984741211,3186900,46.15999984741211
